match_id,Unique_id,Match_No,player_id,Team,Against,venue,inning,inning1,A_Avg_Runs,A_Avg_balls_Faced,avg_wick_a,A_Avg_Extras,O_Avg_Runs,O_Avg_balls_Faced,avg_wick_o,O_Avg_Extras,batsman_runs,Total_extras,Total_Wickets
2012_39,2012_39_309,39,309,MI,DC,"Wankhede Stadium, Mumbai, Maharashtra",2,2,18,14.83333333,0,0,23.00952381,17.8952381,0,0,19,10,0
2012_39,2012_39_341,39,341,DC,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,1,20.75,20,1,2,11.66666667,9.277777778,1,1.555555556,5,5,0
2012_39,2012_39_381,39,381,MI,DC,"Wankhede Stadium, Mumbai, Maharashtra",2,2,10,11.5,1,0,17.21052632,15.31578947,1,0.473684211,13,10,2
2012_39,2012_39_423,39,423,DC,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,1,0,1,1,2,0,0.111111111,2,1.222222222,0,5,1
2012_39,2012_39_445,39,445,MI,DC,"Wankhede Stadium, Mumbai, Maharashtra",2,2,1.5,5,0,0,13.83333333,11.5,0,0,0,10,0
2012_39,2012_39_446,39,446,MI,DC,"Wankhede Stadium, Mumbai, Maharashtra",2,2,1,5,0,0,6.4,5.6,1,0,1,10,0
2012_39,2012_39_52,39,52,DC,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,1,11,8,1,1.5,2.698412698,2.801587302,2,0.904761905,1,5,0
2012_39,2012_39_57,39,57,DC,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,1,30.5,23.75,0,0,28.264,22.592,1,0.056,29,5,0
2012_39,2012_39_59,39,59,MI,DC,"Wankhede Stadium, Mumbai, Maharashtra",2,2,4.5,5.5,0,0,21.6641791,16.8358209,0,0,2,10,0
2012_39,2012_39_677,39,677,DC,MI,"Wankhede Stadium, Mumbai, Maharashtra",1,1,16.5,17,1,2,26.22368421,20.48684211,1,0.565789474,25,5,1
2012_4,2012_4_102,4,102,KXI,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,7.363636364,6.181818182,2,0.363636364,3.992248062,3.372093023,2,0.906976744,10,6,1
2012_4,2012_4_106,4,106,KXI,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,58.42857143,39.14285714,0,0,35.89855072,26.24637681,0,0,7,6,0
2012_4,2012_4_122,4,122,RR,KXI,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,38.25,31.5,0,0,29.11428571,23.62857143,1,0,98,19,0
2012_4,2012_4_129,4,129,RR,KXI,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,0,0,1,0.5,0.923076923,0.846153846,1,1.538461538,0,6,2
2012_4,2012_4_133,4,133,KXI,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,6.666666667,6.333333333,0,0,13.17647059,10.78431373,1,0.235294118,10,6,0
2012_4,2012_4_142,4,142,RR,KXI,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,19,16.4,0,0,26.51219512,22.34146341,0,0,28,19,0
2012_4,2012_4_160,4,160,KXI,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,6.4,4,1,3.2,2.857142857,2.56302521,1,1.974789916,10,6,0
2012_4,2012_4_186,4,186,RR,KXI,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,0,0,2,1.1,0.552631579,0.763157895,1,1.368421053,0,6,1
2012_4,2012_4_200,4,200,KXI,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,1,1,1,2,0.666666667,0.444444444,2,1.777777778,1,6,1
2012_4,2012_4_206,4,206,RR,KXI,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,14,8,0,0,23,17.09090909,0,0,14,19,0
2012_4,2012_4_256,4,256,RR,KXI,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,7,4,1,2,12.02941176,10.32352941,1,1.088235294,0,6,0
2012_4,2012_4_262,4,262,RR,KXI,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,0,0,3,2.5,0.086956522,0.391304348,2,1.565217391,0,6,2
2012_4,2012_4_264,4,264,KXI,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,29.5,21.5,0,0,21.95652174,17.60869565,1,0.347826087,13,6,0
2012_4,2012_4_28,4,28,KXI,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,24.25,16.25,0,0,25.8625,17.65,1,0,27,6,0
2012_4,2012_4_305,4,305,KXI,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,6.333333333,4.666666667,1,2.333333333,6.5,4.214285714,1,0.857142857,18,6,0
2012_4,2012_4_373,4,373,KXI,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,10.75,9.5,0,0,19.17241379,15.44827586,0,0,34,6,0
2012_4,2012_4_401,4,401,KXI,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,11,9,2,3,8.783333333,6.3,2,1.733333333,11,6,2
2012_4,2012_4_416,4,416,RR,KXI,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,22.66666667,18.66666667,0,0,16.04,14.08,1,0.16,0,19,0
2012_4,2012_4_460,4,460,RR,KXI,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,3.25,1.25,3,4,4.64,2.64,2,2.56,11,19,4
2012_4,2012_4_69,4,69,RR,KXI,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,25.75,17.75,0,0.25,22.22222222,17.44444444,1,0.253968254,21,19,0
2012_4,2012_4_80,4,80,KXI,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,15.75,12.5,0,0,21.67213115,17.21311475,1,0.295081967,13,6,0
2012_40,2012_40_1,40,1,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,25.23076923,16.92307692,0,0,24.8951049,17.72727273,0,0,34,6,0
2012_40,2012_40_114,40,114,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,9.285714286,8.571428571,2,1.714285714,12.01904762,9.228571429,2,1.495238095,12,6,2
2012_40,2012_40_148,40,148,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,24.625,22.125,1,0.75,24.76530612,22.14285714,1,1.275510204,26,13,2
2012_40,2012_40_171,40,171,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,11.7,10.4,1,0.4,20.59574468,13.82269504,1,0.496453901,12,13,0
2012_40,2012_40_177,40,177,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,14.25,11.125,2,0.25,13.22137405,10.50381679,1,0.633587786,9,6,0
2012_40,2012_40_18,40,18,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,46.33333333,38,0,0,34.0862069,26.86206897,0,0,18,6,0
2012_40,2012_40_21,40,21,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,8.777777778,6.333333333,1,2.555555556,10.82222222,7.411111111,2,1.7,13,6,1
2012_40,2012_40_24,40,24,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,34.42857143,25.07142857,1,0.071428571,28.91719745,20.36305732,1,0.27388535,44,6,0
2012_40,2012_40_3,40,3,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,1.666666667,1.416666667,2,1.25,2.138888889,2.166666667,2,1.324074074,0,13,2
2012_40,2012_40_333,40,333,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,17.6,15.6,0,0,28.15217391,21.67391304,0,0,3,6,0
2012_40,2012_40_437,40,437,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,2,1,1,0.571428571,3.304878049,2.109756098,2,1.048780488,0,13,2
2012_40,2012_40_51,40,51,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,0,0,0,2,0.882352941,1.529411765,2,1.941176471,0,13,0
2012_40,2012_40_55,40,55,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,15.5,13.5,0,0,20.34567901,16.98765432,1,0.024691358,13,13,0
2012_40,2012_40_56,40,56,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,0.285714286,1.571428571,1,1.142857143,3.638297872,2.946808511,1,0.776595745,0,13,0
2012_40,2012_40_58,40,58,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,20.81818182,16.54545455,0,0,28.30136986,22.08219178,0,0,63,13,0
2012_40,2012_40_7,40,7,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,0,0,1,0.714285714,0.49122807,0.50877193,1,0.912280702,0,13,0
2012_40,2012_40_70,40,70,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,0.6,0.6,1,0.6,1.787234043,1.617021277,1,0.893617021,0,13,0
2012_40,2012_40_78,40,78,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,19,14.5,0,0,13.81818182,11.36363636,0,0,11,13,0
2012_40,2012_40_82,40,82,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,25,17.33333333,0,0,26.72815534,19.62135922,0,0,2,13,0
2012_40,2012_40_86,40,86,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,13.11111111,10.11111111,1,0.222222222,9.418604651,7.813953488,1,0.674418605,0,13,0
2012_40,2012_40_94,40,94,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,0,0,1,1.333333333,3.263157895,2.473684211,1,2.210526316,0,13,1
2012_41,2012_41_119,41,119,PW,DC,Barabati Stadium,2,2,0,0,1,3.5,0.465909091,0.625,2,1.306818182,0,6,1
2012_41,2012_41_12,41,12,DC,PW,Barabati Stadium,1,1,12,7,0,0,20.01724138,16.43103448,0,0,0,11,0
2012_41,2012_41_120,41,120,PW,DC,Barabati Stadium,2,2,23.25,20.5,0,0,23.31578947,19.07368421,0,0,0,6,0
2012_41,2012_41_141,41,141,PW,DC,Barabati Stadium,2,2,15,13,0,0,26.41958042,19.40559441,0,0,26,6,0
2012_41,2012_41_152,41,152,DC,PW,Barabati Stadium,1,1,3.666666667,2,1,1.333333333,1.844444444,1.722222222,2,1.844444444,0,6,0
2012_41,2012_41_164,41,164,DC,PW,Barabati Stadium,1,1,76,45,0,0,21.2,16.53333333,1,0.111111111,74,11,0
2012_41,2012_41_279,41,279,DC,PW,Barabati Stadium,1,1,0,0,2,0.5,10,6.821428571,1,0.5,0,6,1
2012_41,2012_41_289,41,289,PW,DC,Barabati Stadium,2,2,5.333333333,5,1,2.666666667,2.423076923,2.769230769,2,3.076923077,0,6,1
2012_41,2012_41_321,41,321,PW,DC,Barabati Stadium,2,2,36.5,19,0,0,27.46774194,20.4516129,0,0,47,6,0
2012_41,2012_41_340,41,340,DC,PW,Barabati Stadium,1,1,0,0,1,0,4.35,3.3,1,0.85,0,6,1
2012_41,2012_41_423,41,423,DC,PW,Barabati Stadium,1,1,0,0,2,1,0,0.111111111,2,1.222222222,0,6,2
2012_41,2012_41_425,41,425,DC,PW,Barabati Stadium,1,1,2,2,0,0,15.625,13.75,0,0,2,11,0
2012_41,2012_41_450,41,450,PW,DC,Barabati Stadium,2,2,2,4,1,1,10.73333333,10.86666667,1,0.466666667,1,6,1
2012_41,2012_41_455,41,455,PW,DC,Barabati Stadium,2,2,41,30,0,0,16.33333333,15.16666667,1,0.833333333,41,6,0
2012_41,2012_41_52,41,52,DC,PW,Barabati Stadium,1,1,0,0.25,1,1.25,2.698412698,2.801587302,2,0.904761905,0,6,0
2012_41,2012_41_57,41,57,DC,PW,Barabati Stadium,1,1,20.25,17.5,1,0,28.264,22.592,1,0.056,13,11,1
2012_41,2012_41_61,41,61,PW,DC,Barabati Stadium,2,2,9.666666667,6.333333333,0,0,13.52631579,12.18421053,0,0,7,6,0
2012_41,2012_41_66,41,66,PW,DC,Barabati Stadium,2,2,25,23.75,0,0.25,23.66666667,21.50877193,1,0.192982456,45,6,0
2012_41,2012_41_677,41,677,DC,PW,Barabati Stadium,1,1,20.75,20.5,1,1,26.22368421,20.48684211,1,0.565789474,4,11,0
2012_41,2012_41_691,41,691,PW,DC,Barabati Stadium,2,2,2,1.25,1,1.5,1.764044944,1.719101124,2,1.786516854,0,6,1
2012_41,2012_41_81,41,81,PW,DC,Barabati Stadium,2,2,0,0,0,0,2.054545455,1.909090909,1,1.4,0,6,0
2012_41,2012_41_98,41,98,DC,PW,Barabati Stadium,1,1,32.75,23.25,0,0,24.80882353,19.86764706,0,0,82,11,0
2012_42,2012_42_101,42,101,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,14.75,13.25,0,0,23.1025641,18.21794872,0,0,0,9,0
2012_42,2012_42_122,42,122,RR,DD,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,49.88888889,36.66666667,0,0,29.11428571,23.62857143,1,0,42,5,0
2012_42,2012_42_129,42,129,RR,DD,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,3.5,3,1,1.5,0.923076923,0.846153846,1,1.538461538,7,5,1
2012_42,2012_42_142,42,142,RR,DD,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,50.6,40.8,0,0,26.51219512,22.34146341,0,0,57,5,0
2012_42,2012_42_157,42,157,RR,DD,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,18,20,0,0,15.0625,15.625,0,0,18,5,0
2012_42,2012_42_163,42,163,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,11.66666667,15,0,0,18.83333333,14.7037037,0,0.018518519,6,9,0
2012_42,2012_42_169,42,169,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,0,0,1,1.25,1.8,1.271428571,2,1.785714286,0,9,1
2012_42,2012_42_175,42,175,RR,DD,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,31.42857143,19.42857143,2,1.285714286,25.85148515,18.16831683,1,1.584158416,8,5,1
2012_42,2012_42_181,42,181,RR,DD,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,0,0,1,0,0.411764706,0.705882353,1,1.117647059,0,9,0
2012_42,2012_42_206,42,206,RR,DD,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,1,2,0,0,23,17.09090909,0,0,1,5,0
2012_42,2012_42_208,42,208,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,0,0,2,1.8,1.010752688,0.967741935,2,2,0,9,1
2012_42,2012_42_262,42,262,RR,DD,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,0,0.25,1,2,0.086956522,0.391304348,2,1.565217391,0,9,0
2012_42,2012_42_271,42,271,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,5.5,4,0,0,16.80434783,13.90217391,0,0,11,9,0
2012_42,2012_42_319,42,319,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,17,17.5,0,0,27.80555556,20.08333333,1,0.361111111,36,9,0
2012_42,2012_42_351,42,351,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,0.166666667,0.666666667,1,1.166666667,0.481481481,1.259259259,1,0.685185185,0,9,0
2012_42,2012_42_416,42,416,RR,DD,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,8.333333333,7,0,0,16.04,14.08,1,0.16,2,5,0
2012_42,2012_42_433,42,433,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,0,0,2,1.5,9.051282051,6.769230769,1,0.717948718,0,9,4
2012_42,2012_42_46,42,46,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,26.81818182,15.54545455,1,0,26.23076923,16.20192308,1,0.028846154,73,9,0
2012_42,2012_42_461,42,461,RR,DD,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,0,0,2,2,1.047619048,1.047619048,2,1.571428571,0,9,2
2012_42,2012_42_53,42,53,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,18,13,0,0,14.25,12.45,1,0.4,9,9,0
2012_42,2012_42_69,42,69,RR,DD,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,9.333333333,9,0,0,22.22222222,17.44444444,1,0.253968254,1,5,0
2012_42,2012_42_96,42,96,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,4.25,2.5,1,1.25,11.16666667,8.931372549,1,1.37254902,0,9,0
2012_43,2012_43_102,43,102,KXI,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,2,1.75,1.25,2,2.166666667,3.992248062,3.372093023,2,0.906976744,6,4,1
2012_43,2012_43_106,43,106,KXI,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,2,26.6,19.9,0,0,35.89855072,26.24637681,0,0,8,4,0
2012_43,2012_43_109,43,109,KXI,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,2,32,23.5,0,0,14,13.6,0,0,50,4,0
2012_43,2012_43_126,43,126,RCB,KXI,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,1,6,7,0,0,19.9375,16.328125,0,0,1,6,0
2012_43,2012_43_133,43,133,KXI,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,2,1.5,3.5,0,0,13.17647059,10.78431373,1,0.235294118,2,4,0
2012_43,2012_43_144,43,144,RCB,KXI,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,1,0,0,1,2,0.153846154,0.230769231,1,1,0,4,1
2012_43,2012_43_149,43,149,RCB,KXI,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,1,25.42105263,19.47368421,0,0.263157895,30.95035461,23.54609929,1,0.120567376,45,6,0
2012_43,2012_43_153,43,153,RCB,KXI,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,1,0.25,0.375,1,0.625,2.980392157,2.588235294,2,1.107843137,0,4,0
2012_43,2012_43_159,43,159,RCB,KXI,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,1,0.166666667,0.666666667,2,2.333333333,1.181818182,1.383838384,2,1.656565657,0,4,2
2012_43,2012_43_160,43,160,KXI,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,2,3,1.4,0,1.6,2.857142857,2.56302521,1,1.974789916,0,4,0
2012_43,2012_43_194,43,194,KXI,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,2,5.666666667,8,3,3,3.162162162,2.972972973,2,2.351351351,0,4,1
2012_43,2012_43_209,43,209,RCB,KXI,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,1,8.5,7.5,2,1.5,12.3,9.5,2,0.4,9,6,2
2012_43,2012_43_210,43,210,RCB,KXI,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,1,0.666666667,1,1,0.666666667,3.558823529,3.029411765,1,0.705882353,0,4,1
2012_43,2012_43_372,43,372,KXI,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,2,3,5,0,0,10.58333333,11.41666667,0,0,3,4,0
2012_43,2012_43_373,43,373,KXI,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,2,25,17.5,0,0,19.17241379,15.44827586,0,0,43,4,0
2012_43,2012_43_402,43,402,RCB,KXI,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,1,4,5.5,0,0,16.95833333,13.27083333,0,0,7,6,0
2012_43,2012_43_406,43,406,RCB,KXI,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,1,3,2.666666667,0,0,5.571428571,3.285714286,0,0.857142857,2,6,0
2012_43,2012_43_441,43,441,KXI,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,2,32,19.33333333,2,1,16.86956522,12.7826087,2,1.130434783,2,4,3
2012_43,2012_43_442,43,442,KXI,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,2,0,0,2,1.75,0.151515152,0.424242424,2,1.393939394,0,4,0
2012_43,2012_43_47,43,47,RCB,KXI,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,1,33.14285714,19.42857143,0,0,29.64102564,19.53846154,0,0,17,6,0
2012_43,2012_43_79,43,79,RCB,KXI,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,1,52.83333333,28.58333333,1,0.666666667,35.85858586,22.81818182,1,0.727272727,71,6,0
2012_43,2012_43_80,43,80,KXI,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,2,24.75,18.75,0,0.25,21.67213115,17.21311475,1,0.295081967,45,4,0
2012_44,2012_44_113,44,113,MI,PW,Subrata Roy Sahara Stadium,1,1,30.4,26.8,0,0,29.92307692,24.26923077,0,0.025641026,34,11,0
2012_44,2012_44_119,44,119,PW,MI,Subrata Roy Sahara Stadium,2,2,0,0,3,1,0.465909091,0.625,2,1.306818182,0,6,3
2012_44,2012_44_131,44,131,MI,PW,Subrata Roy Sahara Stadium,1,1,5.8,4.4,2,0.6,5.875,4,1,1.161764706,0,11,2
2012_44,2012_44_141,44,141,PW,MI,Subrata Roy Sahara Stadium,2,2,25.16666667,21.66666667,0,0,26.41958042,19.40559441,0,0,18,6,0
2012_44,2012_44_170,44,170,MI,PW,Subrata Roy Sahara Stadium,1,1,0.25,0.5,2,1.25,0.619047619,0.634920635,2,1,0,6,1
2012_44,2012_44_230,44,230,MI,PW,Subrata Roy Sahara Stadium,1,1,3.166666667,2.666666667,2,3.166666667,0.8,0.872727273,2,2.427272727,14,11,2
2012_44,2012_44_253,44,253,PW,MI,Subrata Roy Sahara Stadium,2,2,7,9.333333333,0,0.333333333,20.82758621,14.89655172,1,0.586206897,9,6,0
2012_44,2012_44_275,44,275,MI,PW,Subrata Roy Sahara Stadium,1,1,0,4,0,0,11.40540541,8.027027027,1,0.891891892,0,11,0
2012_44,2012_44_289,44,289,PW,MI,Subrata Roy Sahara Stadium,2,2,7.333333333,8,1,1.333333333,2.423076923,2.769230769,2,3.076923077,2,6,2
2012_44,2012_44_29,44,29,MI,PW,Subrata Roy Sahara Stadium,1,1,0.25,0.5,1,0.75,0.177777778,0.444444444,2,1.533333333,1,11,1
2012_44,2012_44_30,44,30,MI,PW,Subrata Roy Sahara Stadium,1,1,22.5,20.16666667,0,0,27.49673203,20.64705882,1,0.150326797,3,11,0
2012_44,2012_44_309,44,309,MI,PW,Subrata Roy Sahara Stadium,1,1,18.4,18.6,0,0,23.00952381,17.8952381,0,0,1,11,0
2012_44,2012_44_321,44,321,PW,MI,Subrata Roy Sahara Stadium,2,2,20.5,19,0,0,27.46774194,20.4516129,0,0,2,6,0
2012_44,2012_44_381,44,381,MI,PW,Subrata Roy Sahara Stadium,1,1,21,23,1,0.666666667,17.21052632,15.31578947,1,0.473684211,25,11,0
2012_44,2012_44_446,44,446,MI,PW,Subrata Roy Sahara Stadium,1,1,13,13,0,0,6.4,5.6,1,0,13,11,0
2012_44,2012_44_455,44,455,PW,MI,Subrata Roy Sahara Stadium,2,2,14,15,1,1,16.33333333,15.16666667,1,0.833333333,14,6,1
2012_44,2012_44_59,44,59,MI,PW,Subrata Roy Sahara Stadium,1,1,27,26.75,0,0,21.6641791,16.8358209,0,0,18,11,0
2012_44,2012_44_61,44,61,PW,MI,Subrata Roy Sahara Stadium,2,2,14,12,0,0,13.52631579,12.18421053,0,0,42,6,0
2012_44,2012_44_66,44,66,PW,MI,Subrata Roy Sahara Stadium,2,2,9.5,15,0,0,23.66666667,21.50877193,1,0.192982456,16,6,0
2012_44,2012_44_68,44,68,PW,MI,Subrata Roy Sahara Stadium,2,2,0,0,2,1.25,0.342105263,0.605263158,2,1.513157895,0,6,1
2012_44,2012_44_691,44,691,PW,MI,Subrata Roy Sahara Stadium,2,2,5,5.75,1,1,1.764044944,1.719101124,2,1.786516854,10,6,2
2012_44,2012_44_81,44,81,PW,MI,Subrata Roy Sahara Stadium,2,2,8.333333333,7,1,2.333333333,2.054545455,1.909090909,1,1.4,0,6,0
2012_45,2012_45_1,45,1,CSK,DC,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,28.1,24.1,0,0,24.8951049,17.72727273,0,0,34,8,0
2012_45,2012_45_114,45,114,CSK,DC,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,27.5,10.5,1,0.5,12.01904762,9.228571429,2,1.495238095,12,8,2
2012_45,2012_45_12,45,12,DC,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,10.5,10.5,0,0,20.01724138,16.43103448,0,0,1,4,0
2012_45,2012_45_152,45,152,DC,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,2.5,4,1,3,1.844444444,1.722222222,2,1.844444444,0,4,0
2012_45,2012_45_16,45,16,CSK,DC,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,10.875,11.125,0,0,22.16923077,18.15384615,0,0,1,8,0
2012_45,2012_45_164,45,164,DC,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,37.66666667,29,0,0,21.2,16.53333333,1,0.111111111,77,4,0
2012_45,2012_45_177,45,177,CSK,DC,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,26,17.5,3,0.5,13.22137405,10.50381679,1,0.633587786,4,8,0
2012_45,2012_45_189,45,189,CSK,DC,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,13,12.71428571,0,0,25.36363636,20.03030303,0,0.01010101,14,8,0
2012_45,2012_45_21,45,21,CSK,DC,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,15.33333333,9.777777778,2,2.444444444,10.82222222,7.411111111,2,1.7,13,8,1
2012_45,2012_45_24,45,24,CSK,DC,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,31,21.8,1,0.3,28.91719745,20.36305732,1,0.27388535,32,8,1
2012_45,2012_45_279,45,279,DC,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,3,3,1,1,10,6.821428571,1,0.5,3,4,1
2012_45,2012_45_3,45,3,CSK,DC,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,1.833333333,1.833333333,1,1.333333333,2.138888889,2.166666667,2,1.324074074,0,4,0
2012_45,2012_45_326,45,326,DC,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,1,1,1,1,12.05555556,11.44444444,1,0.222222222,1,4,1
2012_45,2012_45_333,45,333,CSK,DC,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,40.5,29,0,0,28.15217391,21.67391304,0,0,42,8,0
2012_45,2012_45_334,45,334,CSK,DC,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,0,0,1,0,0,0,2,1.882352941,0,4,1
2012_45,2012_45_340,45,340,DC,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,7.5,4,1,1,4.35,3.3,1,0.85,0,4,0
2012_45,2012_45_341,45,341,DC,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,10,9,1,0.666666667,11.66666667,9.277777778,1,1.555555556,27,4,1
2012_45,2012_45_423,45,423,DC,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,0,0,2,2,0,0.111111111,2,1.222222222,0,4,2
2012_45,2012_45_52,45,52,DC,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,1,2.5,1,0,2.698412698,2.801587302,2,0.904761905,0,4,1
2012_45,2012_45_57,45,57,DC,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,25.33333333,24.66666667,0,0,28.264,22.592,1,0.056,36,4,0
