unique_id,match_id,Match_No,player_id,name,team_id,Against,venue,inning,inning1,A_Avg_Runs,A_Avg_balls_Faced,avg_wick_a,A_Avg_Extras,O_Avg_Runs,O_Avg_balls_Faced,avg_wick_o,O_Avg_Extras,playing_xi_flag,runs_scored_bat_first,wickets_taken_bowl_first,runs_scored_bat_second,wickets_taken_bowl_second
2018_27_582,2018_27,27,582,Krunal Pandya,MI,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,13,10,2,1,19.2,11.84,0.68,1.04,1,13.49,2,15.15,2
2018_27_593,2018_27,27,593,Mustafizur Rahman,MI,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,1,1,2,1,0,0,1.0625,1,1,1.72,2,2.14,2
2018_27_626,2018_27,27,626,Rahul Chahar,MI,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,1,1,2,2,1.5,1,1,2.5,1,1.75,2,2.11,2
2018_27_669,2018_27,27,669,MD Nidheesh,MI,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,19,14.8505949,0,0,32,21.67391304,0,0.727272727,0,19.84,0,21.51,0
2018_27_670,2018_27,27,670,Mohsin Khan,MI,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,39.6,29.8,0,0.142857143,27.3125,20.42307692,0,0.056,0,41.94,0,43.61,0
2018_27_671,2018_27,27,671,Anukul Sudhakar Roy,MI,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,0,0,2,1,0.108695652,0,1.150537634,1.5625,0,0.85,2,1.15,2
2018_27_672,2018_27,27,672,Mayank Markande,MI,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,6,3,1.5,1.625,1.493333333,0,2,2.020833333,0,6.77,1,7.49,1
2018_27_673,2018_27,27,673,Siddhesh Lad,MI,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,2.333333333,2.25,0.5,0,1.342857143,0,1.150537634,2,0,3.18,1,3.54,0
2018_27_674,2018_27,27,674,Sharad Lumba,MI,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,6.333333333,6.233398248,0,0,16.09090909,9.558823529,0.679389313,1.4,0,7.04,0,7.92,0
2018_27_675,2018_27,27,675,TN Dhillon,MI,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,10.33333333,6.254171081,0,1,9.145833333,4,1.031007752,1.583333333,0,11.05,0,12.26,0
2018_27_676,2018_27,27,676,Jason Behrendorff,MI,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,4.75,1.111111111,1.5,0,0.9,0.571428571,1.304761905,1.382978723,0,5.42,2,5.97,1
2018_27_677,2018_27,27,677,Jean-Paul Duminy,MI,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,25.66666667,22,0,0.333333333,26.22368421,20.48684211,0.302631579,0.565789474,0,26.93,0,28.6,0
2018_27_678,2018_27,27,678,Evin Lewis,MI,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,28,26,-0.387087279,-0.835941703,32,22.18,0,0,1,29.64,0,31.31,0
2018_28_118,2018_28,28,118,Dhawal Kulkarni,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,1,1,0.75,0,1.25,1.305555556,1.125,1.763888889,1,1.79,1,1.53,1
2018_28_122,2018_28,28,122,Ajinkya Rahane,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,6,8.25,0,0,29.11428571,23.62857143,0.00952381,0,1,7.21,0,5.87,0
2018_28_211,2018_28,28,211,Anureet Singh,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,3.75,3.5,0.5,1.25,1.736842105,2.105263158,1,1.842105263,0,4.85,0,4.15,1
2018_28_321,2018_28,28,321,Steven Smith,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,35.66666667,31.33333333,0,0,27.46774194,20.4516129,0,0,0,39.41,0,37.71,0
2018_28_340,2018_28,28,340,Ankit Sharma,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,7,4,0,0,4.35,3.3,0.6,0.85,0,8.35,0,7.38,0
2018_28_361,2018_28,28,361,Jaydev Unadkat,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,0,0,3,0.5,0.108695652,0.260869565,1.304347826,0.739130435,1,0.94,3,0.71,3
2018_28_411,2018_28,28,411,Stuart Binny,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,11,10,1,0,10.36986301,8.01369863,0.369863014,0.260273973,0,12.81,1,11.32,0
2018_28_439,2018_28,28,439,Sanju Samson,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,25.75,19.5,0,0,23,18.11290323,0,0,1,28.56,0,26.87,0
2018_28_467,2018_28,28,467,Ben Laughlin,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,4,8.559985905,0,0.5,2,4.5,0.5,2,0,5.13,0,4.47,0
2018_28_521,2018_28,28,521,Shreyas Gopal,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,11.375,10.07692308,0.2,2,2.333333333,4.5,1.166666667,0.333333333,0,13.24,0,11.67,0
2018_28_571,2018_28,28,571,Mahipal Lomror,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,18.02103649,13.92821558,0.342086064,0.234154433,24.5,17.8,0.307,0,1,20.4,0,18.71,0
2018_28_581,2018_28,28,581,Jos Buttler,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,9,7.666666667,0,0,21.95833333,14.625,0,0,1,10.8,0,9.41,0
2018_28_617,2018_28,28,617,Krishnappa Gowtham,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,13.08330307,9.678829231,0.575786155,0.668378734,16.3,8.8,0.74,0.5,1,15.32,0,13.67,0
2018_28_625,2018_28,28,625,Ben Stokes,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,24.5,17,1.5,0.5,26.33333333,18.25,1.166666667,1.833333333,1,27.21,1,25.52,1
2018_28_630,2018_28,28,630,Rahul Tripathi,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,30,22,0,0,27.92857143,18.64285714,0,0,1,33.38,0,31.69,0
2018_28_684,2018_28,28,684,Dushmantha Chameera,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,11,9,0,0.291471476,16.3,9.558823529,0.210526316,0.72972973,0,13.03,0,11.61,0
2018_28_685,2018_28,28,685,Jatin Saxena,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,25.71428571,25.75,0,0,25.21875,20.4516129,0,0,0,28.75,0,27.06,0
2018_28_686,2018_28,28,686,Aryaman Birla,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,1.5,0,0.5,1.833333333,2.980392157,0.942857143,0.722222222,0.5,0,2.86,0,2.25,0
2018_28_687,2018_28,28,687,S Midhun,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,0.5,0,1,0,0.9,0,1.076923077,1.161764706,0,1.67,1,1.35,1
2018_28_688,2018_28,28,688,Prashan Chopra,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,18,12.66666667,0,1,16.95833333,9.558823529,0.181818182,0.583333333,0,20.63,0,18.94,0
2018_28_689,2018_28,28,689,Jofra Archer,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,12.40924351,8.263170282,0.65578921,0.833972098,21.66,6.18,1.219,0.5,1,15.06,0,13.5,0
2018_28_690,2018_28,28,690,D Arcy Short,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,30,20,-0.949697571,-1.951197422,35,18,0,0,1,33.56,0,31.87,0
2018_28_696,2018_28,28,696,Zahir Khan,RR,SRH,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,13,11.54545455,0,0,27,18.16831683,0,0,0,15.17,0,13.48,0
2018_28_57,2018_28,28,57,Shikhar Dhawan,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,20,18.66666667,0,0,28.264,22.592,0.032,0.056,1,20.61,0,22.28,0
2018_28_71,2018_28,28,71,Siddarth Kaul,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,1,1,0.5,0.5,0.428571429,0.619047619,1.095238095,1.523809524,0,1.53,1,1.82,1
2018_28_84,2018_28,28,84,Wriddhiman Saha,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,4.333333333,3.333333333,0,0,19.96153846,14.8974359,0,0,1,4.39,0,5.46,0
2018_28_120,2018_28,28,120,Manish Pandey,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,3,6,0,0,23.31578947,19.07368421,0,0,1,3.01,0,4.01,0
2018_28_157,2018_28,28,157,Shreevats Goswami,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,23.33333333,21,0,0,15.0625,15.625,0,0,0,24.08,0,25.75,0
2018_28_171,2018_28,28,171,Yusuf Pathan,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,14.375,11.5,0.5,1.125,20.59574468,13.82269504,0.319148936,0.496453901,0,14.82,0,16.48,0
2018_28_207,2018_28,28,207,David Warner,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,37,30.25,0,0,34.91150442,23.73451327,0,0,0,39.18,0,40.85,0
2018_28_305,2018_28,28,305,Bipul Sharma,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,6.333333333,4.666666667,0.333333333,2.333333333,6.5,4.214285714,0.75,0.857142857,0,6.74,0,7.91,0
2018_28_359,2018_28,28,359,Shakib Al Hasan,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,13.16666667,8.333333333,1.5,1.5,11.58139535,8.604651163,1.11627907,1.186046512,1,13.4,1,15.04,1
2018_28_479,2018_28,28,479,Sandeep Sharma,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,0,0,1,3.5,0.464285714,0.589285714,1.357142857,1.428571429,1,0.82,1,1.15,1
2018_28_500,2018_28,28,500,Sachin Baby,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,16,14,0,0,10.81818182,8,0.272727273,0,0,16.6,0,18.27,0
2018_28_529,2018_28,28,529,Deepak Hooda,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,12,9,2,1,11.21212121,7.818181818,0.181818182,0.363636364,1,12.38,2,14,2
2018_28_531,2018_28,28,531,Ricky Bhui,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,19.11111111,12,0,0,16.95833333,9.090909091,0.319148936,0,0,20.03,0,21.7,0
2018_28_564,2018_28,28,564,Kane Williamson,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,27,20,0,0,27.4,20.46666667,0,0,1,28.29,0,29.96,0
2018_28_567,2018_28,28,567,Carlos Brathwaite,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,8,4.5,1.25,1.625,12,5,1,1.3,1,8.72,1,9.85,1
2018_28_600,2018_28,28,600,Basil Thampi,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,4,4,2,1,2.333333333,2.166666667,1.25,1.166666667,1,4.64,2,5.3,2
2018_28_614,2018_28,28,614,T Natarajan,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,1.8,1,2,2,0,0,0.333333333,1.166666667,0,2.47,2,3.07,2
2018_28_622,2018_28,28,622,Billy Stanlake,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,2.333333333,1.125,1.666666667,0.5,0,0,1,1,0,3.02,2,3.48,1
2018_28_632,2018_28,28,632,Chris Jordan,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,0,2,1.571428571,1,0,0.111111111,1.222222222,2.111111111,0,0.9,1,1.18,1
2018_28_633,2018_28,28,633,Mohammad Nabi,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,0.5,0,2,0.166666667,0.666666667,1,0.666666667,0.333333333,0,1.16,2,1.52,2
2018_28_634,2018_28,28,634,Rashid Khan,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,0,0,2,1,0.785714286,0.571428571,1.285714286,1.142857143,1,0.85,2,1.1,2
2018_28_635,2018_28,28,635,Tanmay Agarwal,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,0,0,0,2,2.698412698,1,1.333333333,2.272727273,0,0.96,0,1.19,0
2018_28_691,2018_28,28,691,Bhuvneshwar Kumar,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,0.75,1.25,0.75,1.25,1.764044944,1.719101124,1.303370787,1.786516854,1,1.56,1,1.86,1
2018_28_692,2018_28,28,692,Mehdi Hasan,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,6,5,1.4,1,0.666666667,0.260869565,1.018518519,1.324074074,0,6.73,1,7.52,1
2018_28_693,2018_28,28,693,K Khaleel Ahmed,SRH,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,1,27,19.36363636,0,0,20.01724138,16.98765432,0,0.024691358,0,28.2,0,29.87,0
2018_29_59,2018_29,29,59,Dinesh Karthik,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,19.75,18.75,0,0,21.6641791,16.8358209,0,0,1,22.11,0,20.42,0
2018_29_102,2018_29,29,102,Piyush Chawla,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,0,0,0.6,0,3.992248062,3.372093023,1.031007752,0.906976744,0,0.74,1,0.56,1
2018_29_141,2018_29,29,141,Robin Uthappa,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,25.28571429,18.14285714,0,0,26.41958042,19.40559441,0,0,1,27.98,0,26.29,0
2018_29_153,2018_29,29,153,Vinay Kumar,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,1.5,1.5,1,0.5,2.980392157,2.588235294,1.225490196,1.107843137,1,2.39,1,2,1
2018_29_250,2018_29,29,250,Ishank Jaggi,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,14,12,1,1,10.85714286,13.57142857,0,0,1,15.69,1,14,1
2018_29_343,2018_29,29,343,Chris Lynn,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,36.66666667,21.66666667,0,0,32,19.75,0,0,1,40.39,0,38.69,0
2018_29_430,2018_29,29,430,Andre Russell,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,31,15,0,1,16.88235294,9.558823529,1.058823529,1.352941176,1,34.15,0,32.46,0
2018_29_437,2018_29,29,437,Sunil Narine,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,8.9,3.4,1.3,0.5,3.304878049,2.109756098,1.329268293,1.048780488,1,10.38,1,9.33,1
2018_29_449,2018_29,29,449,Apoorv Wankhade,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,12.8,11,0,0,10.625,8,0.208333333,0,0,14.76,0,13.11,0
2018_29_512,2018_29,29,512,Kuldeep Yadav,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,4,7,0,0,1.333333333,1.466666667,1.266666667,1.2,1,5.26,0,4.68,0
2018_29_551,2018_29,29,551,Nitish Rana,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,15.66666667,18.33333333,0,0,27.3125,20.875,0,0,1,17.95,0,16.25,0
2018_29_613,2018_29,29,613,Rinku Singh,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,0,0,1,0,1.764044944,0,0.7,0.72972973,0,1.16,1,0.86,1
2018_29_654,2018_29,29,654,Javon Searless,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,2,2.571428571,0,0,11.66666667,7.416666667,0.333333333,0.583333333,0,3.22,0,2.67,0
2018_29_655,2018_29,29,655,Mitchell Johnson,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,4.5,2.5,0.5,3.5,3.145833333,3.041666667,1.291666667,2.020833333,1,5.91,1,5.09,0
2018_29_656,2018_29,29,656,Cameron Delport,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,17,12.66666667,0,0,22.6,16.43103448,0.302631579,0.565789474,0,19.21,0,17.52,0
2018_29_657,2018_29,29,657,Shivam Ravi,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,20.33333333,13,0.5,0.225794882,19.9375,11.84,0.191919192,0,0,23.02,0,21.33,0
2018_29_658,2018_29,29,658,Kamlesh Nagarkoti,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,9.131214145,5.550655001,0.76932367,0.502523173,12,1.6,1.1,0.5,1,11.31,0,10.16,0
2018_29_659,2018_29,29,659,Shubham Gill,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,24.5,15.47058824,0,0,28.15217391,20.42307692,0,0,0,27.24,0,25.55,0
2018_29_661,2018_29,29,661,Mitchell Starc,KKR,RCB,"M.Chinnaswamy Stadium Bengaluru, Karnataka",1,2,0,1,1,3,3.692307692,3.576923077,1.5,2.615384615,0,1.07,1,0.86,1
2018_29_12,2018_29,29,12,Parthiv Patel,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,17.8,13.8,0,0,20.01724138,16.43103448,0,0,1,18.14,0,19.81,0
2018_29_47,2018_29,29,47,AB De Villiers,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,16,12.23076923,0,0,29.64102564,19.53846154,0,0,1,16.46,0,18.13,0
2018_29_82,2018_29,29,82,Brendon McCullum,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,25.75,16.5,0,0,26.72815534,19.62135922,0,0,1,26.71,0,28.38,0
2018_29_149,2018_29,29,149,Virat Kohli,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,23,19.11764706,0,0,30.95035461,23.54609929,0.035460993,0.120567376,1,23.84,0,25.51,0
2018_29_208,2018_29,29,208,Umesh Yadav,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,0.285714286,0.285714286,1.571428571,2.571428571,1.010752688,0.967741935,1.150537634,2,1,0.93,1,1.22,1
2018_29_337,2018_29,29,337,Tim Southee,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,0,0,1.333333333,2.333333333,1.862068966,1.172413793,0.862068966,1.620689655,1,0.71,1,1,1
2018_29_373,2018_29,29,373,Mandeep Singh,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,26,16.75,0,0,19.17241379,15.44827586,0,0,0,27.01,0,28.67,0
2018_29_433,2018_29,29,433,Pawan Negi,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,3.5,3,2,0.5,9.051282051,6.769230769,0.871794872,0.717948718,0,3.96,2,4.67,2
2018_29_478,2018_29,29,478,Manan Vohra,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,26.77777778,21,0,0,23.34146341,17.29268293,0,0,0,28.08,0,29.75,0
2018_29_480,2018_29,29,480,Aniket Choudhary,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,0,0,1,0,5,4,1,1.4,0,0.7,1,0.94,1
2018_29_484,2018_29,29,484,Nathan Coulter-Nile,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,3,4.333333333,1,2.333333333,2.08,2,1.56,1.72,0,3.63,1,4.26,1
2018_29_502,2018_29,29,502,Quinton de Kock,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,9.333333333,6.666666667,0,0,27.92307692,20.42307692,0,0,0,9.48,0,10.92,0
2018_29_559,2018_29,29,559,Sarfaraz Khan,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,13,9,2,1,16.09090909,9.090909091,0,0,1,13.56,2,15.23,2
2018_29_590,2018_29,29,590,Murugan Ashwin,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,0,0,0.5,1.5,0,0.1,0.7,1.1,0,0.78,0,1.05,0
2018_29_596,2018_29,29,596,Navdeep Saini,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,17.5,11.1,0.5,1,16.3,11.29824561,0.319148936,0.363636364,0,18.17,0,19.84,0
2018_29_606,2018_29,29,606,Chris Woakes,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,4,4,2,2,3.538461538,3.615384615,1.384615385,1.615384615,1,4.59,2,5.28,2
2018_29_610,2018_29,29,610,Colin de Grandhomme,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,7,6,0.266666667,0.333333333,10.5,7.416666667,0.333333333,0.583333333,0,7.52,0,8.54,0
2018_29_618,2018_29,29,618,Kulwant Khejroliya,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,23,14.8505949,0,0.142857143,11.66666667,8.604651163,0,0.27388535,0,23.99,0,25.66,0
2018_29_631,2018_29,29,631,Washington Sunder,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,0.5,1,1.5,1,0.9,0.9,0.9,0.6,1,1.26,1,1.59,1
2018_29_679,2018_29,29,679,Pavan Deshpande,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,3,3,0.75,1,0.666666667,1.387096774,0.68,1.555555556,0,3.67,1,4.17,1
2018_29_680,2018_29,29,680,Anirudh Joshi,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,4.5,3,1,0.574903157,10.625,5.458333333,0.888888889,1.523809524,0,5.27,1,5.91,1
2018_29_681,2018_29,29,681,Mohammed Siraj,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,0,0,2,0,0,0,1.666666667,0.833333333,1,0.92,2,1.15,2
2018_29_682,2018_29,29,682,Yuzvendra Chahal,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,0,0.25,1.25,1.875,0.277777778,0.518518519,1.314814815,1.240740741,1,0.88,1,1.11,1
2018_29_683,2018_29,29,683,Moeen Ali,RCB,KKR,"M.Chinnaswamy Stadium Bengaluru, Karnataka",2,1,0,0,0.981592868,0.75,2.698412698,3.041666667,1.225490196,1.324074074,0,0.78,1,1.03,1
2018_30_1,2018_30,30,1,Mahendra Singh Dhoni,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,14.33333333,12.66666667,0,0,24.8951049,17.72727273,0,0,1,16.26,0,14.57,0
2018_30_24,2018_30,30,24,Suresh Raina,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,27.25,17.75,0,0.5,28.91719745,20.36305732,0.191082803,0.27388535,1,30.04,0,28.35,0
2018_30_114,2018_30,30,114,Dwayne Bravo,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,11.5,9,0.75,1,12.01904762,9.228571429,1.304761905,1.495238095,1,13.09,1,11.65,1
2018_30_131,2018_30,30,131,Harbhajan Singh,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,5.5,3.833333333,1.222222222,0.555555556,5.875,4,1,1.161764706,1,6.7,1,5.83,1
2018_30_175,2018_30,30,175,Shane Watson,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,18.75,15.75,1.25,1,25.85148515,18.16831683,0.98019802,1.584158416,1,21,1,19.31,1
2018_30_177,2018_30,30,177,Ravindra Jadeja,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,17.75,11.5,0.5,0.25,13.22137405,10.50381679,0.679389313,0.633587786,1,19.76,0,18.07,0
2018_30_189,2018_30,30,189,Murali Vijay,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,36.25,24.5,0,0,25.36363636,20.03030303,0,0.01010101,1,39.61,0,37.92,0
2018_30_249,2018_30,30,249,Kedar Jadhav,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,30,18,0,0,15.66666667,11.29824561,0,0,1,33.01,0,31.31,0
2018_30_254,2018_30,30,254,Karn Sharma,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,0,0,3,2,5.660714286,4.696428571,0.964285714,0.821428571,0,0.93,3,0.57,3
2018_30_309,2018_30,30,309,Ambati Rayudu,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,25.42857143,18.92857143,0,0,23.00952381,17.8952381,0,0,0,28.13,0,26.44,0
2018_30_333,2018_30,30,333,Faf du Plessis,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,8,7,0,0,28.15217391,21.67391304,0,0,0,9.38,0,8.01,0
2018_30_412,2018_30,30,412,Deepak Chahar,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,7,3,0.5,1.5,2.8,1.2,0.2,1.4,0,8.48,0,7.48,0
2018_30_507,2018_30,30,507,Imran Tahir,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,0,2,1,2,0.5625,0.78125,1.5625,1.25,0,1.07,1,0.89,1
2018_30_518,2018_30,30,518,Shardul Thakur,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,0,0,0,1,0.538461538,0.692307692,1.076923077,1.615384615,1,1.02,0,0.8,0
2018_30_570,2018_30,30,570,Sam Billings,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,19,14,1,1,22.6,16.2,0,0,1,21.49,1,19.8,0
2018_30_637,2018_30,30,637,N Jagadeesan,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,0.5,0,1,0.460840056,3.538461538,1.259259259,1,0.906976744,0,1.65,1,1.36,1
2018_30_638,2018_30,30,638,Mitchell Santner,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,25,19.8,0,0,14.25,9.558823529,0.181818182,0,0,27.99,0,26.3,0
2018_30_639,2018_30,30,639,KM Asif,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,21.33333333,18.5,0,0.291471476,25.85148515,16,0,0,0,24.23,0,22.54,0
2018_30_640,2018_30,30,640,Lungisani Ngidi,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,5.197556661,4.175350617,1.061537441,0.385212118,0.66,1.3,1.13,0.5,1,6.53,1,5.8,1
2018_30_641,2018_30,30,641,Kanishk Seth,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,0,0.111111111,0.666666667,1,1.764044944,0.1,1.0625,1.186046512,0,1.19,1,0.94,1
2018_30_642,2018_30,30,642,Dhruv Shore,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,0,2,1,0.444444444,9.051282051,10.5,0.68,1.1,0,0.73,1,0.49,1
